Standard,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
27,Samuel Amo-Ameyaw,eng ENG,"MF,DF",Strasbourg,19-276,2006,8.4,1,9,1,11.1,1.07,0.12,0.11,1,0,0,Matches
28,Mathis Amougou,fr FRA,MF,Strasbourg,20-092,2006,3,0,2,1,50,0.66,0.33,0,0,0,0,Matches
29,Benjamin André,fr FRA,MF,Lille,35-260,1990,21.9,2,22,4,18.2,1,0.18,0.09,0.5,0,0,Matches
30,Aaron Anselmino,ar ARG,DF,Strasbourg,20-356,2005,0.2,0,0,0,,0,0,,,0,0,Matches
31,Kyllian Antonio,fr FRA,DF,Lens,18-106,2008,1.3,0,1,0,0,0.74,0,0,,0,0,Matches
32,Youssef El-Arabi,ma MAR,FW,Nantes,39-076,1987,10.2,3,15,9,60,1.47,0.88,0.2,0.33,0,1,Matches
33,Carlens Arcus,ht HAI,DF,Angers,29-296,1996,22.3,0,9,1,11.1,0.4,0.04,0,0,0,0,Matches
34,Paul Argney,fr FRA,GK,Le Havre,19-332,2006,1,0,0,0,,0,0,,,0,0,Matches
35,Joel Asoro,se SWE,FW,Metz,26-358,1999,2.5,0,4,1,25,1.59,0.4,0,0,0,0,Matches
36,Dehmaine Assoumani,fr FRA,MF,Nantes,21-003,2005,13.3,1,27,7,25.9,2.03,0.53,0.04,0.14,0,0,Matches
37,Otavio Ataide,br BRA,DF,Paris FC,23-364,2002,20.2,1,12,3,25,0.59,0.15,0.08,0.33,0,0,Matches
38,Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,36-306,1989,20.2,9,49,26,53.1,2.43,1.29,0.18,0.35,0,0,Matches
39,Arthur Avom,cm CMR,MF,Lorient,21-126,2004,22,1,20,5,25,0.91,0.23,0.05,0.2,0,0,Matches
40,Chidozie Awaziem,ng NGA,DF,Nantes,29-109,1997,22.7,1,9,4,44.4,0.4,0.18,0.11,0.25,0,0,Matches
41,Ilyas Azizi,fr FRA,FW,Toulouse,18-004,2008,0.1,0,0,0,,0,0,,,0,0,Matches
42,Oussama El Azzouzi,ma MAR,"MF,DF",Auxerre,24-326,2001,9,1,5,1,20,0.56,0.11,0.2,1,0,0,Matches
43,Samson Baidoo,at AUT,DF,Lens,22-020,2004,17.2,2,15,4,26.7,0.87,0.23,0.13,0.5,0,0,Matches
44,Theo Bair,ca CAN,FW,Auxerre,26-236,1999,0.1,0,0,0,,0,0,,,0,0,Matches
45,Darryl Bakola,fr FRA,MF,Marseille,18-141,2007,0.8,0,2,1,50,2.4,1.2,0,0,0,0,Matches
46,Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,23-237,2002,1.2,1,2,1,50,1.68,0.84,0.5,1,0,0,Matches
47,Leonardo Balerdi,ar ARG,DF,Marseille,27-084,1999,18.3,0,12,4,33.3,0.66,0.22,0,0,0,0,Matches
48,Fodé Ballo-Touré,sn SEN,"DF,MF",Metz,29-107,1997,9.3,0,5,1,20,0.54,0.11,0,0,0,0,Matches
49,Folarin Balogun,us USA,FW,Monaco,24-291,2001,21,12,69,30,43.5,3.28,1.43,0.13,0.3,3,3,Matches
50,Abdoulaye Bamba,ci CIV,DF,Angers,35-360,1990,1.1,0,1,1,100,0.89,0.89,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
51,Aladji Bamba,fr FRA,MF,Monaco,19-280,2006,7.3,0,1,1,100,0.14,0.14,0,0,0,0,Matches
52,Mohamed Bamba,ci CIV,FW,Lorient,24-131,2001,7.6,1,13,6,46.2,1.72,0.79,0.08,0.17,0,1,Matches
53,Valentín Barco,ar ARG,MF,Strasbourg,21-271,2004,22.5,1,24,8,33.3,1.07,0.36,0.04,0.13,0,0,Matches
54,Bradley Barcola,fr FRA,FW,Paris Saint-Germain,23-230,2002,15.5,10,57,26,45.6,3.68,1.68,0.18,0.38,0,0,Matches
55,Melvin Bard,fr FRA,"DF,MF",Nice,25-165,2000,24.1,2,15,5,33.3,0.62,0.21,0.13,0.4,0,0,Matches
56,Haris Belkebla,dz ALG,MF,Angers,32-082,1994,27.9,0,5,0,0,0.18,0,0,,0,0,Matches
57,Yassin Belkhdim,fr FRA,MF,Angers,24-065,2002,23.7,2,33,14,42.4,1.39,0.59,0.06,0.14,0,0,Matches
58,Eliesse Ben Seghir,ma MAR,MF,Monaco,21-063,2005,0.5,0,1,0,0,2,0,0,,0,0,Matches
59,Yassine Benhattab,fr FRA,"MF,FW",Nantes,23-153,2002,5.3,0,4,1,25,0.75,0.19,0,0,0,0,Matches
60,Mohamed Benoit Dao,fr FRA,FW,Paris FC,19-077,2007,0,0,0,0,,0,0,,,0,0,Matches
61,Nabil Bentaleb,dz ALG,MF,Lille,31-147,1994,13.3,2,17,5,29.4,1.28,0.38,0.06,0.2,1,1,Matches
62,Lucas Beraldo,br BRA,"DF,MF",Paris Saint-Germain,22-147,2003,11.4,1,9,2,22.2,0.79,0.18,0.11,0.5,0,0,Matches
63,Anthony Bermont,fr FRA,FW,Lens,21-069,2005,1,0,3,1,33.3,2.93,0.98,0,0,0,0,Matches
64,Gabin Bernardeau,fr FRA,MF,Nice,20-086,2006,1.1,0,3,1,33.3,2.84,0.95,0,0,0,0,Matches
65,Mika Biereth,dk DEN,FW,Monaco,23-071,2003,11.4,2,19,7,36.8,1.67,0.62,0.11,0.29,0,0,Matches
66,Emmanuel Biumla,fr FRA,DF,Angers,20-347,2005,3.1,0,1,0,0,0.32,0,0,,0,0,Matches
67,Ludovic Blas,fr FRA,"MF,FW",Rennes,28-110,1997,14.6,5,42,13,31,2.87,0.89,0.07,0.23,2,2,Matches
68,Arnaud Bodart,be BEL,GK,Lille,28-040,1998,2.5,0,0,0,,0,0,,,0,0,Matches
69,Jeremie Boga,ci CIV,"MF,FW",Nice,29-107,1997,7.2,2,15,5,33.3,2.09,0.7,0.13,0.4,0,0,Matches
70,Morgan Bokelé Mputu,cm CMR,MF,Metz,22-038,2004,2.5,0,3,1,33.3,1.19,0.4,0,0,0,0,Matches
71,Moïse Bombito,ca CAN,DF,Nice,26-021,2000,1.6,0,0,0,,0,0,,,0,0,Matches
72,Ayyoub Bouaddi,fr FRA,MF,Lille,18-200,2007,22.4,0,15,4,26.7,0.67,0.18,0,0,0,0,Matches
73,Badredine Bouanani,dz ALG,MF,Nice,21-133,2004,1,0,1,0,0,0.97,0,0,,0,0,Matches
74,Kaïl Boudache,fr FRA,FW,Nice,19-309,2006,4.4,1,9,2,22.2,2.07,0.46,0.11,0.5,0,0,Matches
75,Hicham Boudaoui,dz ALG,MF,Nice,26-209,1999,15.3,1,19,8,42.1,1.24,0.52,0.05,0.13,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
76,Sofiane Boufal,ma MAR,"FW,MF",Le Havre,32-215,1993,8.8,1,13,3,23.1,1.48,0.34,0.08,0.33,0,0,Matches
77,Justin Bourgault,fr FRA,FW,Brest,20-218,2005,0.2,0,1,0,0,5.63,0,0,,0,0,Matches
78,Bilal Brahimi,dz ALG,"FW,MF",Nice,26-037,2000,0,0,0,0,,0,0,,,0,0,Matches
79,Lilian Brassier,fr FRA,DF,Rennes,26-169,1999,23,0,10,1,10,0.43,0.04,0,0,0,0,Matches
80,Marius Broholm,no NOR,MF,Lille,21-115,2004,3.1,1,4,3,75,1.29,0.97,0,0,1,1,Matches
81,Paris Brunner,de GER,FW,Monaco,20-064,2006,1.3,0,2,0,0,1.54,0,0,,0,0,Matches
82,Andrija Bulatović,me MNE,MF,Lens,19-114,2006,6.4,0,6,4,66.7,0.94,0.62,0,0,0,0,Matches
83,Vincent Burlet,be BEL,DF,Lille,20-209,2005,0.2,0,0,0,,0,0,,,0,0,Matches
84,Rémy Cabella,fr FRA,"MF,FW",Nantes,36-043,1990,5.6,1,6,3,50,1.07,0.54,0,0,1,1,Matches
85,Pape Cabral,fr FRA,MF,Monaco,19-090,2007,0.9,0,3,2,66.7,3.51,2.34,0,0,0,0,Matches
86,Noah Cadiou,gp GLP,MF,Lorient,27-176,1998,16.9,1,14,7,50,0.83,0.41,0.07,0.14,0,0,Matches
87,Mathieu Cafaro,fr FRA,FW,Paris FC,29-026,1997,1.7,0,7,1,14.3,4.14,0.59,0,0,0,0,Matches
88,Adama Camara,fr FRA,"MF,DF",Paris FC,29-184,1996,21.8,1,16,4,25,0.73,0.18,0.06,0.25,0,0,Matches
89,Amady Camara,ml MLI,FW,Nantes,20-327,2005,1.9,0,6,0,0,3.16,0,0,,0,0,Matches
90,Lamine Camara,sn SEN,MF,Monaco,22-109,2004,16.9,0,19,1,5.3,1.13,0.06,0,0,0,0,Matches
91,Mahdi Camara,fr FRA,MF,Rennes,27-294,1998,25.5,3,24,10,41.7,0.94,0.39,0.13,0.3,0,0,Matches
92,Ousmane Camara,ml MLI,DF,Angers,23-045,2003,27.2,1,9,4,44.4,0.33,0.15,0.11,0.25,0,0,Matches
93,Axel Camblan,fr FRA,FW,Brest,22-233,2003,0.1,0,0,0,,0,0,,,0,0,Matches
94,Jaydee Canvot,fr FRA,"MF,DF",Toulouse,19-265,2006,2,0,2,0,0,1,0,0,,0,0,Matches
95,Pierrick Capelle,fr FRA,MF,Angers,39-005,1987,3.9,0,6,1,16.7,1.53,0.26,0,0,0,0,Matches
96,Igor Carioca,br BRA,DF,Lorient,29-242,1996,13.4,1,8,1,12.5,0.6,0.07,0.13,1,0,0,Matches
97,Patrik Carlgren,se SWE,GK,Nantes,34-102,1992,1,0,0,0,,0,0,,,0,0,Matches
98,Kevin Carlos,es ESP,FW,Nice,25-010,2001,9.3,0,21,7,33.3,2.25,0.75,0,0,0,0,Matches
99,Josué Casimir,ht HAI,"MF,FW",Auxerre,24-208,2001,16.3,1,21,11,52.4,1.29,0.67,0.05,0.09,0,1,Matches
100,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,26-090,2000,24.7,2,22,6,27.3,0.89,0.24,0.09,0.33,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
101,Nidal Celik,ba BIH,DF,Lens,19-277,2006,5.8,0,1,1,100,0.17,0.17,0,0,0,0,Matches
102,Fabien Centonze,fr FRA,"MF,DF",Nantes,30-094,1996,8.2,3,8,3,37.5,0.98,0.37,0.38,1,0,0,Matches
103,Brendan Chardonnet,fr FRA,DF,Brest,31-119,1994,25.3,1,11,6,54.5,0.43,0.24,0.09,0.17,0,0,Matches
104,Samir Chergui,dz ALG,DF,Paris FC,27-073,1999,11.8,1,12,4,33.3,1.02,0.34,0.08,0.25,0,0,Matches
105,Sidiki Cherif,fr FRA,"FW,MF",Angers,19-126,2006,12.9,4,28,12,42.9,2.18,0.93,0.14,0.33,0,0,Matches
106,Lucas Chevalier,fr FRA,GK,Paris Saint-Germain,24-165,2001,17,0,0,0,,0,0,,,0,0,Matches
107,Ben Chilwell,eng ENG,"DF,MF",Strasbourg,29-120,1996,17.8,0,5,3,60,0.28,0.17,0,0,0,0,Matches
108,Joris Chotard,fr FRA,MF,Brest,24-208,2001,26.8,2,23,7,30.4,0.86,0.26,0.09,0.29,0,0,Matches
109,Amadou Cissé,gn GUI,DF,Strasbourg,20-052,2006,1,0,0,0,,0,0,,,0,0,Matches
110,Djaoui Cissé,fr FRA,MF,Rennes,22-079,2004,10.8,0,24,6,25,2.22,0.55,0,0,0,0,Matches
111,Mamoudou Cissokho,fr FRA,FW,Auxerre,18-121,2007,0,0,0,0,,0,0,,,0,0,Matches
112,Jonathan Clauss,fr FRA,"MF,DF",Nice,33-207,1992,25.3,1,23,6,26.1,0.91,0.24,0.04,0.17,0,0,Matches
113,Maxime Colin,fr FRA,DF,Metz,34-156,1991,17.8,0,7,2,28.6,0.39,0.11,0,0,0,0,Matches
114,Diego Coppola,it ITA,DF,Paris FC,22-113,2003,9,0,3,1,33.3,0.33,0.11,0,0,0,0,Matches
115,Francis Coquelin,fr FRA,MF,Nantes,34-342,1991,7,0,6,1,16.7,0.85,0.14,0,0,0,0,Matches
116,Derek Cornelius,ca CAN,"DF,FW",Marseille,28-146,1997,0.6,0,0,0,,0,0,,,0,0,Matches
117,Félix Correia,pt POR,MF,Lille,25-088,2001,19.6,4,29,7,24.1,1.48,0.36,0.14,0.57,0,0,Matches
118,Grégoire Coudert,fr FRA,GK,Brest,27-017,1999,19.4,0,0,0,,0,0,,,0,0,Matches
119,Djibril Coulibaly,fr FRA,MF,Nice,17-153,2008,0.1,0,0,0,,0,0,,,0,0,Matches
120,Lasso Coulibaly,ci CIV,MF,Auxerre,23-183,2002,3.4,0,3,0,0,0.89,0,0,,0,0,Matches
121,Mamadou Coulibaly,fr FRA,MF,Monaco,21-364,2004,14.3,3,10,4,40,0.7,0.28,0.3,0.75,0,0,Matches
122,Soumaïla Coulibaly,fr FRA,DF,Brest,22-188,2003,13.9,0,6,2,33.3,0.43,0.14,0,0,0,0,Matches
123,Marius Courcoul,fr FRA,MF,Angers,19-109,2007,4.2,0,2,1,50,0.48,0.24,0,0,0,0,Matches
124,Nicolas Cozza,fr FRA,DF,Nantes,27-102,1999,21.6,0,6,2,33.3,0.28,0.09,0,0,0,0,Matches
125,Charlie Cresswell,eng ENG,DF,Toulouse,23-246,2002,25.1,3,31,9,29,1.23,0.36,0.1,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
126,Kévin Danois,fr FRA,MF,Auxerre,21-296,2004,27.5,3,22,7,31.8,0.8,0.25,0.14,0.43,0,0,Matches
127,Dante,br BRA,DF,Nice,42-184,1983,8.4,0,5,1,20,0.59,0.12,0,0,0,0,Matches
128,David Datro Fofana,ci CIV,FW,Strasbourg,23-119,2002,1.9,0,3,1,33.3,1.58,0.53,0,0,0,0,Matches
129,Mathys De Carvalho,fr FRA,MF,Lyon,20-354,2005,3.2,0,7,2,28.6,2.19,0.62,0,0,0,0,Matches
130,Jeffrey De Lange,nl NED,GK,Marseille,28-019,1998,4,0,0,0,,0,0,,,0,0,Matches
131,Théo De Percin,mq MTQ,GK,Auxerre,25-077,2001,4.6,0,0,0,,0,0,,,0,0,Matches
132,Thibault De Smet,be BEL,DF,Paris FC,27-319,1998,12.7,0,4,0,0,0.31,0,0,,0,0,Matches
133,Romain Del Castillo,fr FRA,"MF,FW",Brest,30-022,1996,24.9,8,29,12,41.4,1.16,0.48,0.07,0.17,6,8,Matches
134,Thomas Delaine,fr FRA,"MF,DF",Le Havre,34-027,1992,2.2,0,3,0,0,1.34,0,0,,0,0,Matches
135,Pape Demba Diop,sn SEN,MF,Toulouse,22-228,2003,11.8,1,27,11,40.7,2.29,0.93,0.04,0.09,0,0,Matches
136,Ousmane Dembélé,fr FRA,FW,Paris Saint-Germain,28-340,1997,9.6,10,39,16,41,4.04,1.66,0.21,0.5,2,3,Matches
137,Jessy Deminguet,fr FRA,MF,Metz,28-103,1998,19.4,1,14,6,42.9,0.72,0.31,0.07,0.17,0,0,Matches
138,Branco van den Boomen,nl NED,MF,Angers,30-273,1995,9.8,0,11,4,36.4,1.12,0.41,0,0,0,0,Matches
139,Rémy Descamps,fr FRA,GK,Lyon,29-299,1996,5,0,0,0,,0,0,,,0,0,Matches
140,Bahmed Deuff,mr MTN,MF,Nantes,20-038,2006,2.6,0,6,2,33.3,2.33,0.78,0,0,0,0,Matches
141,Tidiane Devernois,fr FRA,MF,Auxerre,18-184,2007,0.1,0,0,0,,0,0,,,0,0,Matches
142,Habib Diallo,sn SEN,FW,Metz,30-306,1995,20.8,4,37,12,32.4,1.78,0.58,0.11,0.33,0,1,Matches
143,Zoumana Diallo,fr FRA,FW,Nice,21-077,2005,0.1,0,0,0,,0,0,,,0,0,Matches
144,Soriba Diaoune,fr FRA,MF,Lille,18-249,2007,2.1,1,10,4,40,4.86,1.95,0.1,0.25,0,0,Matches
145,Krépin Diatta,sn SEN,"MF,DF",Monaco,27-054,1999,11.3,0,7,1,14.3,0.62,0.09,0,0,0,0,Matches
146,Mory Diaw,sn SEN,GK,Le Havre,32-302,1993,25.5,0,0,0,,0,0,,,0,0,Matches
147,Junior Diaz,ci CIV,DF,Brest,22-271,2003,15.2,0,5,0,0,0.33,0,0,,0,0,Matches
148,Nouha Dicko,ml MLI,"FW,MF",Paris FC,33-341,1992,0.8,1,4,2,50,5,2.5,0.25,0.5,0,0,Matches
149,Bamba Dieng,sn SEN,FW,Lorient,26-028,2000,10.8,9,36,20,55.6,3.32,1.84,0.22,0.4,1,1,Matches
150,Eric Dier,eng ENG,DF,Monaco,32-095,1994,7.5,1,3,2,66.7,0.4,0.27,0.33,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
151,Junior Dina Ebimbe,cm CMR,MF,Brest,25-150,2000,10.2,4,22,7,31.8,2.16,0.69,0.18,0.57,0,0,Matches
152,Sinaly Diomande,ci CIV,DF,Auxerre,25-011,2001,19.7,1,6,2,33.3,0.3,0.1,0.17,0.5,0,0,Matches
153,Sérigné Diop,sn SEN,FW,Brest,20-343,2005,0.1,0,1,0,0,7.5,0,0,,0,0,Matches
154,Sofiane Diop,ma MAR,"MF,FW",Nice,25-315,2000,20.5,7,46,15,32.6,2.24,0.73,0.11,0.33,2,2,Matches
155,Andy Diouf,fr FRA,MF,Lens,22-338,2003,1,0,3,1,33.3,3,1,0,0,0,0,Matches
156,Yehvann Diouf,sn SEN,GK,Nice,26-155,1999,22,0,0,0,,0,0,,,0,0,Matches
157,Assane Dioussé,sn SEN,MF,Auxerre,28-212,1997,2.4,0,4,1,25,1.67,0.42,0,0,0,0,Matches
158,Harouna Djibrin,cm CMR,MF,Angers,19-166,2006,3.7,2,7,3,42.9,1.87,0.8,0.29,0.67,0,0,Matches
159,Henrick Do Marcolino,fr FRA,FW,Rennes,20-030,2006,0,0,0,0,,0,0,,,0,0,Matches
160,Lohann Doucet,bf BFA,MF,Paris FC,23-218,2002,1.3,1,2,1,50,1.49,0.74,0.5,1,0,0,Matches
161,Fodé Doucouré,ml MLI,"MF,FW",Le Havre,25-076,2001,10.7,2,18,7,38.9,1.68,0.65,0.11,0.29,0,0,Matches
162,Sékou Doucoure,fr FRA,DF,Nantes,20-359,2005,0.5,0,0,0,,0,0,,,0,0,Matches
163,Désiré Doué,fr FRA,"FW,MF",Paris Saint-Germain,20-321,2005,11.7,5,44,16,36.4,3.75,1.36,0.11,0.31,0,1,Matches
164,Guela Doué,ci CIV,"DF,MF",Strasbourg,23-185,2002,19.9,2,12,5,41.7,0.6,0.25,0.17,0.4,0,0,Matches
165,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,22-270,2003,19.5,0,6,3,50,0.31,0.15,0,0,0,0,Matches
166,Kamory Doumbia,ml MLI,MF,Brest,23-061,2003,16.8,5,38,12,31.6,2.26,0.71,0.13,0.42,0,0,Matches
167,Maxime Dupé,fr FRA,GK,Nice,33-047,1993,8,0,0,0,,0,0,,,0,0,Matches
168,Aron Dønnum,no NOR,MF,Toulouse,28-000,1998,24,4,35,12,34.3,1.46,0.5,0.03,0.08,3,3,Matches
169,Simon Ebonog,cm CMR,MF,Le Havre,21-247,2004,17.1,1,20,4,20,1.17,0.23,0.05,0.25,0,0,Matches
170,Noah Edjouma,fr FRA,FW,Toulouse,20-198,2005,2.8,0,8,3,37.5,2.81,1.05,0,0,0,0,Matches
171,Noah Edjouma,fr FRA,MF,Lille,20-198,2005,1,0,2,0,0,1.96,0,0,,0,0,Matches
172,Odsonne Édouard,fr FRA,FW,Lens,28-094,1998,17.5,12,51,26,51,2.91,1.49,0.22,0.42,1,1,Matches
173,CJ Egan-Riley,eng ENG,"DF,MF",Marseille,23-108,2003,6.9,0,0,0,,0,0,,,0,0,Matches
174,Jacques Ekomie,ga GAB,DF,Angers,22-244,2003,21.6,0,8,3,37.5,0.37,0.14,0,0,0,0,Matches
175,Breel Embolo,ch SUI,FW,Rennes,29-065,1997,18.1,8,33,15,45.5,1.82,0.83,0.24,0.53,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
176,Emanuel Emegha,nl NED,FW,Strasbourg,23-076,2003,4.8,4,16,8,50,3.36,1.68,0.25,0.5,0,0,Matches
177,Emersonn,br BRA,FW,Toulouse,21-278,2004,15.8,4,45,17,37.8,2.84,1.07,0.09,0.24,0,0,Matches
178,Julio Enciso,py PAR,"MF,FW",Strasbourg,22-087,2004,17,2,47,18,38.3,2.77,1.06,0.04,0.11,0,0,Matches
179,Endrick,br BRA,"FW,MF",Lyon,19-273,2006,10,4,35,21,60,3.52,2.11,0.09,0.14,1,1,Matches
180,Wout Faes,be BEL,DF,Monaco,28-017,1998,10.3,0,5,1,20,0.48,0.1,0,0,0,0,Matches
181,Romain Faivre,fr FRA,"MF,FW",Auxerre,27-280,1998,5.6,0,8,3,37.5,1.42,0.53,0,0,0,0,Matches
182,Ansu Fati,es ESP,"MF,FW",Monaco,23-171,2002,9.8,9,37,20,54.1,3.79,2.05,0.16,0.3,3,4,Matches
183,Abdoulaye Faye,sn SEN,DF,Lorient,21-210,2004,12.4,0,7,1,14.3,0.57,0.08,0,0,0,0,Matches
184,Dro Fernández,es ESP,MF,Paris Saint-Germain,18-098,2008,2.6,1,3,2,66.7,1.16,0.78,0.33,0.5,0,0,Matches
185,Matias Fernandez-Pardo,be BEL,"MF,FW",Lille,21-076,2005,22.4,7,61,28,45.9,2.72,1.25,0.1,0.21,1,1,Matches
186,Jonathan Fischer,dk DEN,GK,Metz,24-162,2001,25.2,0,0,0,,0,0,,,0,0,Matches
187,Malick Fofana,be BEL,"MF,FW",Lyon,21-020,2005,8.1,2,18,9,50,2.23,1.11,0.11,0.22,0,0,Matches
188,Rayan Fofana,fr FRA,FW,Lens,20-067,2006,8.4,5,35,12,34.3,4.18,1.43,0.14,0.42,0,0,Matches
189,Seko Fofana,ci CIV,MF,Rennes,30-348,1995,7.3,1,9,3,33.3,1.24,0.41,0.11,0.33,0,0,Matches
190,Przemysław Frankowski,pl POL,"MF,DF",Rennes,31-008,1995,13.4,1,9,3,33.3,0.67,0.22,0.11,0.33,0,0,Matches
191,Ignatius Ganago,cm CMR,"FW,MF",Nantes,27-063,1999,6.2,1,12,5,41.7,1.94,0.81,0,0,1,1,Matches
192,Ismaëlo Ganiou,fr FRA,DF,Lens,21-037,2005,17.8,3,16,3,18.8,0.9,0.17,0.19,1,0,0,Matches
193,Ulisses Garcia,ch SUI,"MF,DF",Marseille,30-099,1996,2.3,0,2,1,50,0.85,0.43,0,0,0,0,Matches
194,Erawan Garnier,th THA,DF,Lens,20-105,2006,0.1,0,0,0,,0,0,,,0,0,Matches
195,Jean-Philippe Gbamin,ci CIV,"DF,MF",Metz,30-207,1995,25.3,1,14,7,50,0.55,0.28,0.07,0.14,0,0,Matches
196,Yann Gboho,fr FRA,"MF,FW",Toulouse,25-096,2001,27,8,52,15,28.8,1.93,0.56,0.15,0.53,0,0,Matches
197,Willem Geubbels,fr FRA,FW,Paris FC,24-247,2001,9,3,26,6,23.1,2.88,0.67,0.08,0.33,1,1,Matches
198,Rachid Ghezzal,dz ALG,"MF,FW",Lyon,33-346,1992,2.5,0,4,1,25,1.6,0.4,0,0,0,0,Matches
199,Olivier Giroud,fr FRA,FW,Lille,39-202,1986,17.1,7,40,15,37.5,2.34,0.88,0.1,0.27,3,4,Matches
200,Martial Godo,ci CIV,MF,Strasbourg,23-037,2003,14.4,8,36,14,38.9,2.49,0.97,0.22,0.57,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Maxima Goffi,fr FRA,DF,Lille,18-087,2008,0.4,0,0,0,,0,0,,,0,0,Matches
202,Aleksandr Golovin,ru RUS,MF,Monaco,29-325,1996,16.5,5,31,18,58.1,1.87,1.09,0.16,0.28,0,0,Matches
203,André Gomes,pt POR,MF,Lille,32-264,1993,0.1,0,0,0,,0,0,,,0,0,Matches
204,Angel Gomes,eng ENG,MF,Marseille,25-232,2000,9.9,3,11,5,45.5,1.11,0.51,0.27,0.6,0,0,Matches
205,Rafael Gonçalves,pt POR,"MF,DF",Strasbourg,21-061,2005,4,0,1,1,100,0.25,0.25,0,0,0,0,Matches
206,Alimami Gory,ml MLI,"MF,DF",Paris FC,29-233,1996,9.3,3,12,3,25,1.29,0.32,0.25,1,0,0,Matches
207,Amine Gouiri,dz ALG,"FW,MF",Marseille,26-063,2000,12.5,7,33,15,45.5,2.65,1.2,0.21,0.47,0,0,Matches
208,Lucas Gourna-Douath,fr FRA,MF,Le Havre,22-258,2003,11.7,0,8,2,25,0.69,0.17,0,0,0,0,Matches
209,Tiago Gouveia,pt POR,MF,Nice,24-306,2001,5.9,0,12,4,33.3,2.03,0.68,0,0,0,0,Matches
210,Jonathan Gradit,fr FRA,DF,Lens,33-147,1992,9,0,2,0,0,0.22,0,0,,0,0,Matches
211,Mason Greenwood,eng ENG,MF,Marseille,24-201,2001,24.1,15,103,42,40.8,4.28,1.74,0.1,0.24,5,7,Matches
212,Dominik Greif,sk SVK,GK,Lyon,29-014,1997,25,0,0,0,,0,0,,,0,0,Matches
213,Ismaël Guerti,fr FRA,FW,Metz,21-264,2004,0.3,0,0,0,,0,0,,,0,0,Matches
214,Idrissa Guèye,sn SEN,FW,Metz,19-216,2006,1.5,0,2,0,0,1.36,0,0,,0,0,Matches
215,Morgan Guilavogui,gn GUI,MF,Lens,28-041,1998,5.5,1,10,2,20,1.83,0.37,0.1,0.5,0,0,Matches
216,Frederic Guilbert,fr FRA,DF,Nantes,31-117,1994,3.1,0,2,0,0,0.65,0,0,,0,0,Matches
217,Daouda Guindo,ml MLI,DF,Brest,23-188,2002,14.9,0,17,4,23.5,1.14,0.27,0,0,0,0,Matches
218,Bahereba Guirassy,fr FRA,"FW,MF",Nantes,19-234,2006,8.9,2,14,7,50,1.58,0.79,0.14,0.29,0,0,Matches
219,Amadou Haidara,ml MLI,MF,Lens,28-079,1998,1.5,1,2,2,100,1.33,1.33,0.5,0.5,0,0,Matches
220,Achraf Hakimi,ma MAR,DF,Paris Saint-Germain,27-167,1998,14.1,2,23,7,30.4,1.63,0.5,0.09,0.29,0,0,Matches
221,Adil Hamdani,fr FRA,MF,Lyon,17-089,2009,0.3,0,2,0,0,6.67,0,0,,0,0,Matches
222,Pierre-Yves Hamel,fr FRA,FW,Paris FC,32-076,1994,0.9,0,0,0,,0,0,,,0,0,Matches
223,Florent Hanin,dz ALG,"DF,MF",Angers,36-075,1990,8.6,0,2,0,0,0.23,0,0,,0,0,Matches
224,Hákon Haraldsson,is ISL,MF,Lille,23-010,2003,23.6,7,42,13,31,1.78,0.55,0.17,0.54,0,0,Matches
225,Hans Hateboer,nl NED,"DF,MF",Rennes,32-101,1994,0.2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
