Standard,,,,,,,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
16,Ilias Akhomach,ma MAR,MF,es Villarreal,22-004,2004,0.9,0,0,0,,0,0,,,0,0,Matches
17,Maghnes Akliouche,fr FRA,"MF,FW",fr Monaco,24-054,2002,9.2,1,26,11,42.3,2.81,1.19,0.04,0.09,0,1,Matches
18,David Alaba,at AUT,DF,es Real Madrid,33-300,1992,1.3,0,0,0,,0,0,,,0,0,Matches
19,Gerald Alders,nl NED,DF,nl Ajax,20-348,2005,0.5,0,0,0,,0,0,,,0,0,Matches
20,Haitam Aleesami,no NOR,DF,no Bodø/Glimt,34-263,1991,4.4,1,2,1,50,0.46,0.23,0.5,1,0,0,Matches
21,Trent Alexander-Arnold,eng ENG,DF,es Real Madrid,27-195,1998,7,0,4,0,0,0.57,0,0,,0,0,Matches
22,Alisson,br BRA,GK,eng Liverpool,33-200,1992,5.6,0,0,0,,0,0,,,0,0,Matches
23,Max Alleyne,eng ENG,DF,eng Manchester City,20-273,2005,1,0,2,0,0,2,0,0,,0,0,Matches
24,Thiago Almada,ar ARG,MF,es Atlético Madrid,24-359,2001,1.7,0,5,2,40,2.96,1.18,0,0,0,0,Matches
25,Barış Alper Yılmaz,tr TUR,"MF,FW",tr Galatasaray,25-332,2000,10.9,1,14,5,35.7,1.28,0.46,0.07,0.2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
26,Julián Álvarez,ar ARG,FW,es Atlético Madrid,26-079,2000,12.1,9,39,20,51.3,3.21,1.65,0.18,0.35,2,2,Matches
27,Giuseppe Ambrosino,it ITA,FW,it Napoli,22-222,2003,0.2,0,1,0,0,5.63,0,0,,0,0,Matches
28,Aurele Amenda,ch SUI,DF,de Eintracht Frankfurt,22-263,2003,2.5,0,0,0,,0,0,,,0,0,Matches
29,Michael Amir Murillo,pa PAN,DF,fr Marseille,30-068,1996,4.3,0,2,1,50,0.46,0.23,0,0,0,0,Matches
30,Temirlan Anarbekov,kz KAZ,GK,kz FC Kairat,22-188,2003,6,0,0,0,,0,0,,,0,0,Matches
31,Anderson,br BRA,FW,cy Pafos FC,28-150,1997,4,1,9,2,22.2,2.26,0.5,0.11,0.5,0,0,Matches
32,Leandro Andrade,cv CPV,MF,az Qarabağ,26-208,1999,6.3,3,7,4,57.1,1.11,0.63,0.43,0.75,0,0,Matches
33,Fredrik André Bjørkan,no NOR,DF,no Bodø/Glimt,27-242,1998,10.1,0,2,0,0,0.2,0,0,,0,0,Matches
34,Robert Andrich,de GER,"DF,MF",de Leverkusen,31-210,1994,8.2,1,6,2,33.3,0.73,0.24,0.17,0.5,0,0,Matches
35,Manuel Ángel,es ESP,MF,es Real Madrid,22-036,2004,0.4,0,0,0,,0,0,,,0,0,Matches
36,Andre Annous,eng ENG,FW,eng Arsenal,18-113,2007,0.1,0,0,0,,0,0,,,0,0,Matches
37,Aaron Anselmino,ar ARG,DF,de Dortmund,20-356,2005,1.9,0,2,2,100,1.05,1.05,0,0,0,0,Matches
38,Waldemar Anton,de GER,DF,de Dortmund,29-274,1996,8.3,1,4,2,50,0.48,0.24,0.25,0.5,0,0,Matches
39,Ofri Arad,il ISR,MF,kz FC Kairat,27-221,1998,3.2,1,6,3,50,1.85,0.92,0.17,0.33,0,0,Matches
40,Henrique Araújo,pt POR,FW,pt Benfica,24-091,2002,0.1,0,1,0,0,6.92,0,0,,0,0,Matches
41,Maximiliano Araújo,uy URU,DF,pt Sporting CP,26-064,2000,10.9,2,8,4,50,0.74,0.37,0.25,0.5,0,0,Matches
42,Ronald Araújo,uy URU,DF,es Barcelona,27-044,1999,5,0,6,0,0,1.21,0,0,,0,0,Matches
43,Tomás Araújo,pt POR,DF,pt Benfica,23-339,2002,7.3,0,1,1,100,0.14,0.14,0,0,0,0,Matches
44,Jesús Areso,es ESP,DF,es Athletic Club,26-292,1999,2.9,0,0,0,,0,0,,,0,0,Matches
45,Kepa Arrizabalaga,es ESP,GK,eng Arsenal,31-199,1994,1,0,0,0,,0,0,,,0,0,Matches
46,Arthur,br BRA,MF,de Leverkusen,23-034,2003,4.4,0,0,0,,0,0,,,0,0,Matches
47,Raúl Asencio,es ESP,DF,es Real Madrid,23-066,2003,6.2,0,3,1,33.3,0.49,0.16,0,0,0,0,Matches
48,Pierre-Emerick Aubameyang,ga GAB,FW,fr Marseille,36-306,1989,6.5,3,22,10,45.5,3.36,1.53,0.14,0.3,0,0,Matches
49,Lynnt Audoor,be BEL,MF,be Club Brugge,22-189,2003,0.9,0,0,0,,0,0,,,0,0,Matches
50,Carlos Augusto,br BRA,"MF,DF",it Inter,27-103,1999,4.3,1,8,2,25,1.85,0.46,0.13,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
51,Sondre Auklend,no NOR,"FW,MF",no Bodø/Glimt,22-314,2003,4.9,0,4,0,0,0.81,0,0,,0,0,Matches
52,Yann Aurel Bisseck,de GER,DF,it Inter,25-142,2000,6.2,0,6,0,0,0.97,0,0,,0,0,Matches
53,Fredrik Aursnes,no NOR,MF,pt Benfica,30-131,1995,9.6,0,11,2,18.2,1.15,0.21,0,0,0,0,Matches
54,Nəriman Axundzadə,az AZE,FW,az Qarabağ,21-362,2004,2,0,2,1,50,1.01,0.5,0,0,0,0,Matches
55,Kaan Ayhan,tr TUR,"DF,MF",tr Galatasaray,31-161,1994,0.5,0,0,0,,0,0,,,0,0,Matches
56,Youri Baas,nl NED,DF,nl Ajax,23-034,2003,7.6,0,1,0,0,0.13,0,0,,0,0,Matches
57,Loïc Bade,fr FRA,DF,de Leverkusen,26-009,2000,6.7,0,5,2,40,0.74,0.3,0,0,0,0,Matches
58,Benoît Badiashile,fr FRA,DF,eng Chelsea,25-025,2001,2.9,0,1,0,0,0.34,0,0,,0,0,Matches
59,Alex Baena,es ESP,MF,es Atlético Madrid,24-274,2001,4.7,0,9,1,11.1,1.93,0.21,0,0,0,0,Matches
60,Ramazan Bagdat,kz KAZ,FW,kz FC Kairat,19-193,2006,0.1,0,0,0,,0,0,,,0,0,Matches
61,Olzhas Baibek,kz KAZ,MF,kz FC Kairat,21-068,2005,1.7,1,1,1,100,0.58,0.58,1,1,0,0,Matches
62,Brando Bailey-Joseph,eng ENG,FW,eng Arsenal,17-200,2008,0.2,0,0,0,,0,0,,,0,0,Matches
63,Esmir Bajraktarevic,ba BIH,MF,nl PSV,21-041,2005,0.8,0,0,0,,0,0,,,0,0,Matches
64,Darryl Bakola,fr FRA,MF,fr Marseille,18-141,2007,0.7,0,1,0,0,1.48,0,0,,0,0,Matches
65,Alejandro Balde,es ESP,DF,es Barcelona,22-184,2003,5.8,0,1,1,100,0.17,0.17,0,0,0,0,Matches
66,Leonardo Balerdi,ar ARG,DF,fr Marseille,27-084,1999,5.5,0,2,0,0,0.36,0,0,,0,0,Matches
67,Folarin Balogun,us USA,FW,fr Monaco,24-291,2001,8.9,5,27,12,44.4,3.02,1.34,0.19,0.42,0,0,Matches
68,Aladji Bamba,fr FRA,MF,fr Monaco,19-280,2006,1.8,0,0,0,,0,0,,,0,0,Matches
69,Bradley Barcola,fr FRA,FW,fr Paris Saint-Germain,23-230,2002,10,2,23,10,43.5,2.31,1,0.09,0.2,0,1,Matches
70,Abdülkerim Bardakcı,tr TUR,DF,tr Galatasaray,31-225,1994,10.7,0,6,2,33.3,0.56,0.19,0,0,0,0,Matches
71,Roony Bardghji,se SWE,MF,es Barcelona,20-156,2005,1,0,4,1,25,4.09,1.02,0,0,0,0,Matches
72,Nicolò Barella,it ITA,MF,it Inter,29-072,1997,6.6,0,7,1,14.3,1.06,0.15,0,0,0,0,Matches
73,Harvey Barnes,eng ENG,"FW,MF",eng Newcastle United,28-132,1997,9,6,29,19,65.5,3.23,2.12,0.21,0.32,0,0,Matches
74,Leandro Barreiro Martins,lu LUX,MF,pt Benfica,26-107,2000,7,2,9,4,44.4,1.28,0.57,0.22,0.5,0,0,Matches
75,Enzo Barrenechea,ar ARG,MF,pt Benfica,24-333,2001,6.4,1,6,2,33.3,0.94,0.31,0.17,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
76,Pablo Barrios,es ESP,MF,es Atlético Madrid,22-309,2003,7.5,0,8,2,25,1.06,0.27,0,0,0,0,Matches
77,Daniel Bassi,no NOR,FW,no Bodø/Glimt,21-171,2004,1.1,1,2,2,100,1.75,1.75,0.5,0.5,0,0,Matches
78,Mons Bassouamina,cg CGO,"FW,MF",cy Pafos FC,27-327,1998,1.3,0,3,1,33.3,2.37,0.79,0,0,0,0,Matches
79,Alessandro Bastoni,it ITA,DF,it Inter,27-007,1999,7.7,1,3,1,33.3,0.39,0.13,0.33,1,0,0,Matches
80,Michy Batshuayi,be BEL,FW,de Eintracht Frankfurt,32-200,1993,0.3,0,0,0,,0,0,,,0,0,Matches
81,Toral Bayramov,az AZE,DF,az Qarabağ,25-056,2001,1.5,0,0,0,,0,0,,,0,0,Matches
82,Maximilian Beier,de GER,MF,de Dortmund,23-185,2002,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,0,0,Matches
83,Raoul Bellanova,it ITA,MF,it Atalanta,25-338,2000,5.3,0,4,2,50,0.75,0.37,0,0,0,0,Matches
84,Jobe Bellingham,eng ENG,MF,de Dortmund,20-209,2005,7.2,0,6,1,16.7,0.84,0.14,0,0,0,0,Matches
85,Jude Bellingham,eng ENG,MF,es Real Madrid,22-295,2003,6.8,2,17,4,23.5,2.51,0.59,0.12,0.5,0,0,Matches
86,Jeanuël Belocian,fr FRA,DF,de Leverkusen,21-062,2005,1.4,0,0,0,,0,0,,,0,0,Matches
87,Eliesse Ben Seghir,ma MAR,MF,de Leverkusen,21-063,2005,1.3,0,4,0,0,3.16,0,0,,0,0,Matches
88,Ramy Bensebaini,dz ALG,"DF,MF",de Dortmund,31-004,1995,8.5,2,3,2,66.7,0.35,0.23,0,0,2,2,Matches
89,Rodrigo Bentancur,uy URU,MF,eng Tottenham Hotspur,28-299,1997,4.6,0,3,0,0,0.66,0,0,,0,0,Matches
90,Lucas Beraldo,br BRA,DF,fr Paris Saint-Germain,22-147,2003,0.1,0,0,0,,0,0,,,0,0,Matches
91,Yuri Berchiche,es ESP,DF,es Athletic Club,36-069,1990,3.3,0,2,0,0,0.61,0,0,,0,0,Matches
92,Álex Berenguer,es ESP,MF,es Athletic Club,30-290,1995,4.7,0,9,0,0,1.92,0,0,,0,0,Matches
93,Patrick Berg,no NOR,MF,no Bodø/Glimt,28-147,1997,12.3,0,16,6,37.5,1.3,0.49,0,0,0,0,Matches
94,Steven Berghuis,nl NED,FW,nl Ajax,34-122,1991,0.5,0,1,0,0,2,0,0,,0,0,Matches
95,Lucas Bergvall,se SWE,MF,eng Tottenham Hotspur,20-077,2006,4.2,0,3,0,0,0.72,0,0,,0,0,Matches
96,Marc Bernal,es ESP,MF,es Barcelona,18-329,2007,2.7,1,2,2,100,0.74,0.74,0.5,0.5,0,0,Matches
97,Lorenzo Bernasconi,it ITA,"MF,DF",it Atalanta,22-155,2003,9.4,0,4,0,0,0.43,0,0,,0,0,Matches
98,Sam Beukema,nl NED,DF,it Napoli,27-154,1998,3.9,0,1,1,100,0.25,0.25,0,0,0,0,Matches
99,Giulian Biancone,fr FRA,DF,gr Olympiacos,26-020,2000,2.9,0,2,0,0,0.68,0,0,,0,0,Matches
100,Pedro Bicalho,br BRA,MF,az Qarabağ,24-362,2001,9.6,0,7,1,14.3,0.73,0.1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
101,Mika Biereth,dk DEN,FW,fr Monaco,23-071,2003,1.4,0,2,1,50,1.4,0.7,0,0,0,0,Matches
102,Mansur Birkurmanov,kz KAZ,MF,kz FC Kairat,19-016,2007,0.2,0,2,0,0,12,0,0,,0,0,Matches
103,Tom Bischof,de GER,DF,de Bayern Munich,20-296,2005,4,0,6,1,16.7,1.5,0.25,0,0,0,0,Matches
104,Odin Bjørtuft,no NOR,DF,no Bodø/Glimt,27-122,1998,12.3,0,4,1,25,0.32,0.08,0,0,0,0,Matches
105,Janis Blaswich,de GER,GK,de Leverkusen,34-353,1991,6,0,0,0,,0,0,,,0,0,Matches
106,Salvador Blopa,pt POR,DF,pt Sporting CP,18-311,2007,0.2,0,1,1,100,5.63,5.63,0,0,0,0,Matches
107,Myron Boadu,nl NED,FW,nl PSV,25-096,2001,0.1,0,1,0,0,6.92,0,0,,0,0,Matches
108,Oscar Bobb,no NOR,FW,eng Manchester City,22-282,2003,0.8,0,0,0,,0,0,,,0,0,Matches
109,Sacha Boey,fr FRA,DF,tr Galatasaray,25-219,2000,1.3,1,2,1,50,1.51,0.76,0.5,1,0,0,Matches
110,Sacha Boey,fr FRA,DF,de Bayern Munich,25-219,2000,0.8,0,1,0,0,1.23,0,0,,0,0,Matches
111,Jeremie Boga,ci CIV,"FW,MF",it Juventus,29-107,1997,0.6,0,3,0,0,5,0,0,,0,0,Matches
112,Adama Boiro,es ESP,"DF,MF",es Athletic Club,23-302,2002,5.2,0,3,0,0,0.57,0,0,,0,0,Matches
113,Dani Bolt,br BRA,"MF,DF",az Qarabağ,26-306,1999,2.5,0,2,0,0,0.79,0,0,,0,0,Matches
114,Ruben van Bommel,nl NED,MF,nl PSV,21-260,2004,1,1,2,1,50,2,1,0.5,1,0,0,Matches
115,Ange-Yoan Bonny,fr FRA,FW,it Inter,22-177,2003,3.2,0,2,1,50,0.63,0.31,0,0,0,0,Matches
116,Kady Borges,br BRA,MF,az Qarabağ,29-353,1996,3.7,0,3,1,33.3,0.81,0.27,0,0,0,0,Matches
117,Jan Bořil,cz CZE,DF,cz Slavia Prague,35-099,1991,1.4,0,0,0,,0,0,,,0,0,Matches
118,Sven Botman,nl NED,DF,eng Newcastle United,26-098,2000,6.1,1,6,4,66.7,0.99,0.66,0.17,0.25,0,0,Matches
119,Sofiane Boufal,ma MAR,"FW,MF",be Union SG,32-215,1993,0.9,0,3,3,100,3.25,3.25,0,0,0,0,Matches
120,Rayane Bounida,be BEL,MF,nl Ajax,20-048,2006,1.5,0,4,2,50,2.67,1.33,0,0,0,0,Matches
121,Aaron Bouwman,nl NED,DF,nl Ajax,18-235,2007,2,0,0,0,,0,0,,,0,0,Matches
122,Conor Bradley,nir NIR,DF,eng Liverpool,22-285,2003,2.7,0,4,3,75,1.46,1.09,0,0,0,0,Matches
123,Daniel Bragança,pt POR,MF,pt Sporting CP,26-328,1999,1.9,0,2,0,0,1.06,0,0,,0,0,Matches
124,Julian Brandt,de GER,MF,de Dortmund,29-353,1996,5,3,7,5,71.4,1.4,1,0.43,0.6,0,0,Matches
125,Gleison Bremer,br BRA,DF,it Juventus,29-033,1997,3.4,0,1,0,0,0.3,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
126,Marco Brescianini,it ITA,MF,it Atalanta,26-090,2000,0.2,0,1,0,0,4.74,0,0,,0,0,Matches
127,Nathaniel Brown,de GER,"MF,DF",de Eintracht Frankfurt,22-308,2003,7.6,0,2,0,0,0.26,0,0,,0,0,Matches
128,Sondre Brunstad Fet,no NOR,MF,no Bodø/Glimt,29-093,1997,9.9,4,18,9,50,1.82,0.91,0.11,0.22,2,2,Matches
129,Tajon Buchanan,ca CAN,"MF,FW",es Villarreal,27-071,1999,4.7,0,9,1,11.1,1.9,0.21,0,0,0,0,Matches
130,Daniel Budesca,es ESP,DF,es Villarreal,19-328,2006,0.2,0,0,0,,0,0,,,0,0,Matches
131,Facundo Buonanotte,ar ARG,MF,eng Chelsea,21-118,2004,1.8,0,3,1,33.3,1.66,0.55,0,0,0,0,Matches
132,Alessandro Buongiorno,it ITA,DF,it Napoli,26-318,1999,6.6,0,5,2,40,0.75,0.3,0,0,0,0,Matches
133,Christian Burgess,eng ENG,DF,be Union SG,34-195,1991,8,0,2,1,50,0.25,0.12,0,0,0,0,Matches
134,Jonathan Burkardt,de GER,FW,de Eintracht Frankfurt,25-283,2000,3.8,3,7,3,42.9,1.85,0.79,0.43,1,0,0,Matches
135,Dan Burn,eng ENG,DF,eng Newcastle United,33-346,1992,10.7,1,11,8,72.7,1.03,0.75,0.09,0.13,0,0,Matches
136,Aurélio Buta,pt POR,MF,de Eintracht Frankfurt,29-069,1997,1.1,0,1,1,100,0.87,0.87,0,0,0,0,Matches
137,Jun'ai Byfield,eng ENG,DF,eng Tottenham Hotspur,17-135,2008,0.3,0,0,0,,0,0,,,0,0,Matches
138,Pape Cabral,fr FRA,MF,fr Monaco,19-090,2007,0.4,0,1,0,0,2.5,0,0,,0,0,Matches
139,Sidny Cabral,cv CPV,"DF,MF",pt Benfica,23-214,2002,0.1,0,2,0,0,15,0,0,,0,0,Matches
140,Elvin Cafarguliyev,az AZE,DF,az Qarabağ,25-176,2000,9,2,7,2,28.6,0.77,0.22,0.29,1,0,0,Matches
141,Moisés Caicedo,ec ECU,"MF,DF",eng Chelsea,24-169,2001,9.5,1,9,5,55.6,0.95,0.53,0.11,0.2,0,0,Matches
142,Uğurcan Çakır,tr TUR,GK,tr Galatasaray,30-015,1996,12.1,0,0,0,,0,0,,,0,0,Matches
143,Riccardo Calafiori,it ITA,DF,eng Arsenal,23-336,2002,3.1,0,3,1,33.3,0.98,0.33,0,0,0,0,Matches
144,Hakan Çalhanoğlu,tr TUR,MF,it Inter,32-071,1994,3.7,1,8,3,37.5,2.15,0.81,0,0,1,1,Matches
145,Lamine Camara,sn SEN,MF,fr Monaco,22-109,2004,5.7,0,4,1,25,0.7,0.18,0,0,0,0,Matches
146,Eduardo Camavinga,fr FRA,"MF,DF",es Real Madrid,23-161,2002,5.3,1,3,2,66.7,0.56,0.38,0.33,0.5,0,0,Matches
147,Andrea Cambiaso,it ITA,"MF,DF",it Juventus,26-059,2000,7.1,0,6,0,0,0.85,0,0,,0,0,Matches
148,Shandre Campbell,za RSA,MF,be Club Brugge,20-279,2005,0.3,0,2,0,0,6.92,0,0,,0,0,Matches
149,Emre Can,de GER,DF,de Dortmund,32-098,1994,3,0,0,0,,0,0,,,0,0,Matches
150,João Cancelo,pt POR,DF,es Barcelona,31-328,1994,3.6,0,3,1,33.3,0.82,0.27,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
151,Sergi Cardona,es ESP,DF,es Villarreal,26-286,1999,5.3,0,4,2,50,0.76,0.38,0,0,0,0,Matches
152,Johnny Cardoso,us USA,MF,es Atlético Madrid,24-212,2001,4.3,1,3,1,33.3,0.7,0.23,0.33,1,0,0,Matches
153,Marco Carnesecchi,it ITA,GK,it Atalanta,25-293,2000,10,0,0,0,,0,0,,,0,0,Matches
154,Álvaro Carreras,es ESP,DF,es Real Madrid,23-028,2003,8.8,0,3,0,0,0.34,0,0,,0,0,Matches
155,Dani Carvajal,es ESP,DF,es Real Madrid,34-099,1992,1.1,0,2,0,0,1.82,0,0,,0,0,Matches
156,Marc Casado,es ESP,MF,es Barcelona,22-218,2003,2.2,0,0,0,,0,0,,,0,0,Matches
157,Geny Catamo,mz MOZ,MF,pt Sporting CP,25-084,2001,8.5,1,23,8,34.8,2.69,0.94,0.04,0.13,0,0,Matches
158,Dani Ceballos,es ESP,MF,es Real Madrid,29-256,1996,2.7,0,0,0,,0,0,,,0,0,Matches
159,Jorge Cestero,es ESP,MF,es Real Madrid,20-027,2006,0.1,0,0,0,,0,0,,,0,0,Matches
160,Fares Chaïbi,dz ALG,MF,de Eintracht Frankfurt,23-143,2002,5.6,1,11,4,36.4,1.98,0.72,0,0,1,1,Matches
161,Trevoh Chalobah,eng ENG,DF,eng Chelsea,26-289,1999,6.4,0,1,0,0,0.16,0,0,,0,0,Matches
162,Štěpán Chaloupek,cz CZE,"DF,MF",cz Slavia Prague,23-043,2003,6.2,1,3,1,33.3,0.48,0.16,0.33,1,0,0,Matches
163,Muhammed Cham,at AUT,MF,cz Slavia Prague,25-206,2000,1.7,0,5,2,40,2.96,1.18,0,0,0,0,Matches
164,Rayan Cherki,fr FRA,"MF,FW",eng Manchester City,22-246,2003,4.4,3,15,9,60,3.41,2.05,0.2,0.33,0,0,Matches
165,Lucas Chevalier,fr FRA,GK,fr Paris Saint-Germain,24-165,2001,6,0,0,0,,0,0,,,0,0,Matches
166,Federico Chiesa,it ITA,"FW,MF",eng Liverpool,28-177,1997,0.9,1,7,2,28.6,7.68,2.2,0.14,0.5,0,0,Matches
167,Chiquinho,pt POR,MF,gr Olympiacos,30-275,1995,6.2,1,16,6,37.5,2.58,0.97,0.06,0.17,0,0,Matches
168,Tomáš Chorý,cz CZE,FW,cz Slavia Prague,31-084,1995,5,0,14,4,28.6,2.81,0.8,0,0,0,0,Matches
169,Chriso,ci CIV,MF,az Qarabağ,26-126,1999,0,0,0,0,,0,0,,,0,0,Matches
170,Andreas Christensen,dk DEN,"DF,MF",es Barcelona,30-010,1996,0.6,0,1,0,0,1.58,0,0,,0,0,Matches
171,Carney Chukwuemeka,at AUT,MF,de Dortmund,22-182,2003,2.5,1,5,1,20,1.98,0.4,0.2,1,0,0,Matches
172,Mojmír Chytil,cz CZE,FW,cz Slavia Prague,26-356,1999,1.6,0,4,2,50,2.45,1.22,0,0,0,0,Matches
173,Viktor Claesson,se SWE,"MF,FW",dk FC Copenhagen,34-108,1992,3.6,0,4,3,75,1.12,0.84,0,0,0,0,Matches
174,Clayton,br BRA,FW,gr Olympiacos,27-099,1999,0,0,0,0,,0,0,,,0,0,Matches
175,William Clem,dk DEN,MF,dk FC Copenhagen,21-304,2004,4.4,0,3,0,0,0.68,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
176,Nnamdi Collins,de GER,DF,de Eintracht Frankfurt,22-100,2004,4.9,0,0,0,,0,0,,,0,0,Matches
177,Santi Comesaña,es ESP,MF,es Villarreal,29-197,1996,6.7,1,9,3,33.3,1.35,0.45,0.11,0.33,0,0,Matches
178,Francisco Conceição,pt POR,"MF,FW",it Juventus,23-127,2002,5.5,1,17,6,35.3,3.08,1.09,0.06,0.17,0,0,Matches
179,Andreas Cornelius,dk DEN,FW,dk FC Copenhagen,33-035,1993,1.1,1,1,1,100,0.89,0.89,1,1,0,0,Matches
180,João Pedro Araújo Correia,cv CPV,"MF,DF",cy Pafos FC,29-227,1996,1.9,0,2,1,50,1.08,0.54,0,0,0,0,Matches
181,Jorginho Costa,pt POR,"MF,FW",kz FC Kairat,28-162,1997,6.5,1,11,2,18.2,1.69,0.31,0,0,1,1,Matches
182,Costinha,pt POR,DF,gr Olympiacos,26-025,2000,4.6,1,6,2,33.3,1.3,0.43,0.17,0.5,0,0,Matches
183,Mamadou Coulibaly,fr FRA,MF,fr Monaco,21-364,2004,5.7,0,4,1,25,0.7,0.17,0,0,0,0,Matches
184,Thibaut Courtois,be BEL,GK,es Real Madrid,33-344,1992,10.5,0,0,0,,0,0,,,0,0,Matches
185,Yan Couto,br BRA,MF,de Dortmund,23-321,2002,4.6,1,3,1,33.3,0.65,0.22,0.33,1,0,0,Matches
186,Pau Cubarsí,es ESP,DF,es Barcelona,19-088,2007,8.2,0,2,1,50,0.24,0.12,0,0,0,0,Matches
187,Marc Cucurella,es ESP,DF,eng Chelsea,27-272,1998,8,0,1,0,0,0.12,0,0,,0,0,Matches
188,Montrell Culbreath,de GER,FW,de Leverkusen,18-234,2007,0.7,0,0,0,,0,0,,,0,0,Matches
189,Viktor Dadason,is ISL,FW,dk FC Copenhagen,17-294,2008,3.4,3,6,5,83.3,1.75,1.46,0.5,0.6,0,0,Matches
190,Samuel Dahl,se SWE,DF,pt Benfica,23-047,2003,8.8,1,3,1,33.3,0.34,0.11,0.33,1,0,0,Matches
191,Mahmoud Dahoud,de GER,MF,de Eintracht Frankfurt,30-109,1996,1.2,0,0,0,,0,0,,,0,0,Matches
192,Kevin Danso,at AUT,DF,eng Tottenham Hotspur,27-213,1998,5.3,0,1,0,0,0.19,0,0,,0,0,Matches
193,Matteo Darmian,it ITA,MF,it Inter,36-139,1989,1,0,2,1,50,2.02,1.01,0,0,0,0,Matches
194,Juan David Cabal,co COL,MF,it Juventus,25-102,2001,1.7,0,1,0,0,0.58,0,0,,0,0,Matches
195,Jonathan David,ca CAN,"FW,MF",it Juventus,26-096,2000,4.4,2,11,4,36.4,2.51,0.91,0.18,0.5,0,0,Matches
196,Promise David,ca CAN,FW,be Union SG,24-291,2001,4.1,2,16,8,50,3.91,1.96,0.06,0.13,1,1,Matches
197,Alphonso Davies,ca CAN,"DF,FW",de Bayern Munich,25-169,2000,1.6,0,1,0,0,0.61,0,0,,0,0,Matches
198,Ben Davies,wls WAL,"DF,MF",eng Tottenham Hotspur,32-361,1993,0.3,0,0,0,,0,0,,,0,0,Matches
199,Kevin De Bruyne,be BEL,MF,it Napoli,34-296,1991,2.1,0,3,0,0,1.44,0,0,,0,0,Matches
200,Charles De Ketelaere,be BEL,"MF,FW",it Atalanta,25-041,2001,6.5,2,11,5,45.5,1.7,0.77,0.18,0.4,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Kamiel Van De Perre,be BEL,MF,be Union SG,22-067,2004,6.6,0,2,0,0,0.3,0,0,,0,0,Matches
202,Zeno Debast,be BEL,DF,pt Sporting CP,22-178,2003,2,0,4,1,25,1.99,0.5,0,0,0,0,Matches
203,Amar Dedić,ba BIH,DF,pt Benfica,23-245,2002,8.9,0,6,3,50,0.67,0.34,0,0,0,0,Matches
204,Thomas Delaney,dk DEN,MF,dk FC Copenhagen,34-229,1991,1.9,0,0,0,,0,0,,,0,0,Matches
205,Liam Delap,eng ENG,FW,eng Chelsea,23-071,2003,2.1,1,9,4,44.4,4.35,1.94,0.11,0.25,0,0,Matches
206,Ousmane Dembélé,fr FRA,FW,fr Paris Saint-Germain,28-340,1997,6.4,4,24,10,41.7,3.72,1.55,0.17,0.4,0,1,Matches
207,Dani van den Heuvel,nl NED,GK,be Club Brugge,22-327,2003,1,0,0,0,,0,0,,,0,0,Matches
208,Sergiño Dest,us USA,DF,nl PSV,25-168,2000,5.1,0,3,1,33.3,0.59,0.2,0,0,0,0,Matches
209,Michele Di Gregorio,it ITA,GK,it Juventus,28-267,1997,6,0,0,0,,0,0,,,0,0,Matches
210,Giovanni Di Lorenzo,it ITA,"DF,MF",it Napoli,32-259,1993,6.2,0,9,1,11.1,1.45,0.16,0,0,0,0,Matches
211,Mamadou Diakhon,sn SEN,MF,be Club Brugge,20-210,2005,3.8,2,9,3,33.3,2.37,0.79,0.22,0.67,0,0,Matches
212,Rúben Dias,pt POR,DF,eng Manchester City,28-341,1997,5.6,0,3,0,0,0.53,0,0,,0,0,Matches
213,Alassane Diatta,sn SEN,MF,es Villarreal,20-341,2005,0.7,0,0,0,,0,0,,,0,0,Matches
